split,scenario_id,net_id,demand_node,truth,sigma,pred_surrogate_ensemble,pred_surrogate_single,pred_mlp_no_message_passing,pred_tabular_gbt,pred_tabular_gbt_l1,pred_tabular_ridge,pred_retrieval_knn,pred_topology_heuristic,pred_constant_zero,pred_constant_train_mean
train,766,2,48,0,0.0279556,0.00380389,0.0033716,0.00539248,0,0,0.015022,0,0.0126739,0,0.0127829
train,766,2,49,0,0.0268264,0.00371295,0.00329134,0.00539185,0,0,0,0,0.0126739,0,0.0127829
train,766,2,50,0,0.0268888,0.00372333,0.00332581,0.00539025,0,0,0,0,0.0126739,0,0.0127829
train,766,2,51,0,0.0268464,0.00371751,0.00330617,0.00539109,0,0,0,0,0.0126739,0,0.0127829
train,766,2,52,0,0.0275262,0.0037611,0.0032907,0.00539172,0,0,0.0110675,0,0.0126739,0,0.0127829
train,766,2,53,0,0.066765,0.00757933,0.00664704,0.00539388,0,0,0.0215933,0,0.0126739,0,0.0127829
train,767,2,46,0,0.0828922,0.0101006,0.00964768,0.00539683,0.00542043,0,0.0334033,0,0.00688494,0,0.0127829
train,767,2,47,0,0.0268799,0.0037243,0.00332437,0.00539039,0,0,0,0,0.00688494,0,0.0127829
train,767,2,48,0,0.0284929,0.00386269,0.00342039,0.00539248,0,0,0.0140651,0,0.00688494,0,0.0127829
train,767,2,49,0,0.0268306,0.00371545,0.00328964,0.00539185,0,0,0,0,0.00688494,0,0.0127829
train,767,2,50,0,0.0268875,0.00372497,0.00332672,0.00539025,0,0,0,0,0.00688494,0,0.0127829
train,767,2,51,0,0.0268452,0.00372096,0.00330475,0.00539109,0,0,0,0,0.00688494,0,0.0127829
train,767,2,52,0,0.0293516,0.00408346,0.00331923,0.00539172,0,0,0.0101107,0,0.00688494,0,0.0127829
train,767,2,53,0,0.119461,0.0184009,0.0192594,0.00539388,0,0,0.0206364,0,0.00688494,0,0.0127829
train,770,2,46,0,0.0828854,0.0100996,0.00964442,0.00539683,0,0,0.0213992,0,0.00524374,0,0.0127829
train,770,2,47,0,0.0268834,0.00372277,0.00332399,0.00539039,0.000737292,0,0,0,0.00524374,0,0.0127829
train,770,2,48,0,0.0279556,0.00380389,0.0033716,0.00539248,0,0,0.00206102,0,0.00524374,0,0.0127829
train,770,2,49,0,0.0268264,0.00371295,0.00329134,0.00539185,0.000295535,0,0,0,0.00524374,0,0.0127829
train,770,2,50,0,0.0268888,0.00372333,0.00332581,0.00539025,0.000511647,0,0,0,0.00524374,0,0.0127829
train,770,2,51,0,0.0268464,0.00371751,0.00330617,0.00539109,0,0,0,0,0.00524374,0,0.0127829
train,770,2,52,0,0.0275262,0.0037611,0.0032907,0.00539172,0,0,0,0,0.00524374,0,0.0127829
train,770,2,53,0,0.066765,0.00757933,0.00664704,0.00539388,0.000521742,0,0.00863231,0,0.00524374,0,0.0127829
train,772,2,46,0,0.0829036,0.0101019,0.00964805,0.00539683,0.00697781,0,0.022994,0,0.00630965,0,0.0127829
train,772,2,47,0,0.0268834,0.00372276,0.003324,0.00539039,0,0,0,0,0.00630965,0,0.0127829
train,772,2,48,0,0.0279603,0.00380449,0.00337159,0.00539248,0,0,0.00365579,0,0.00630965,0,0.0127829
train,772,2,49,0,0.0268264,0.00371297,0.00329135,0.00539185,0,0,0,0,0.00630965,0,0.0127829
train,772,2,50,0,0.0268887,0.00372332,0.00332581,0.00539025,0,0,0,0,0.00630965,0,0.0127829
train,772,2,51,0,0.0268463,0.00371754,0.00330617,0.00539109,0,0,0,0,0.00630965,0,0.0127829
train,772,2,52,0,0.0275303,0.00376163,0.00329069,0.00539172,0,0,0,0,0.00630965,0,0.0127829
train,772,2,53,0,0.0668005,0.00758352,0.00664743,0.00539388,0,0,0.0102271,0,0.00630965,0,0.0127829
train,773,2,46,0,0.0828854,0.0100996,0.00964442,0.00539683,0.0378837,0,0.0262667,5.49959e-08,0.00890164,0,0.0127829
train,773,2,47,0,0.0268834,0.00372277,0.00332399,0.00539039,0,0,0,0,0.00890164,0,0.0127829
train,773,2,48,0,0.0279556,0.00380389,0.0033716,0.00539248,0,0,0.00692859,0,0.00890164,0,0.0127829
train,773,2,49,0,0.0268264,0.00371295,0.00329134,0.00539185,0,0,0,0,0.00890164,0,0.0127829
train,773,2,50,0,0.0268888,0.00372333,0.00332581,0.00539025,0,0,0,0,0.00890164,0,0.0127829
train,773,2,51,0,0.0268464,0.00371751,0.00330617,0.00539109,0,0,0,0,0.00890164,0,0.0127829
train,773,2,52,0,0.0275262,0.0037611,0.0032907,0.00539172,0,0,0.00297411,0,0.00890164,0,0.0127829
train,773,2,53,0,0.066765,0.00757933,0.00664704,0.00539388,0.00573131,0,0.0134999,4.1183e-08,0.00890164,0,0.0127829
train,774,2,46,0.0331913,0.190109,0.0508617,0.103781,0.00539683,0.123829,0,0.0516688,0.0377439,0.027849,0,0.0127829
train,774,2,47,0,0.0268728,0.00374119,0.00332491,0.00539039,0,0,0,0,0.027849,0,0.0127829
train,774,2,48,0,0.145786,0.0265379,0.023927,0.0132354,0,0,0.00100532,0,0.027849,0,0.0127829
train,774,2,49,0,0.0794846,0.0106915,0.00730453,0.0130095,0.000914315,0,0,0,0.027849,0,0.0127829
train,774,2,50,0,0.0268794,0.00374084,0.00332473,0.00539025,0,0,0,0,0.027849,0,0.0127829
train,774,2,51,0,0.0268494,0.00372342,0.00330691,0.00539109,0.000671951,0,0.0113392,0,0.027849,0,0.0127829
train,774,2,52,0,0.02767,0.00377923,0.00329199,0.00539172,0,0,0.0283762,0,0.027849,0,0.0127829
train,774,2,53,0,0.0781412,0.00907321,0.00728926,0.00539388,0,0,0.0389019,0.00086481,0.027849,0,0.0127829
train,776,2,46,0.306945,0.084181,0.0102478,0.00964335,0.00539683,0.100306,0,0.0396854,0.306944,0.00258135,0,0.0127829
train,776,2,47,0,0.026883,0.00372279,0.00332398,0.00539039,0.000425974,0,0,0,0.00258135,0,0.0127829
train,776,2,48,0,0.0279556,0.00380389,0.0033716,0.00539248,0.006698,0,0.0203472,3.06345e-07,0,0,0.0127829
train,776,2,49,0,0.0268265,0.00371311,0.00329132,0.00539185,0,0,0,0,0.00258135,0,0.0127829
train,776,2,50,0,0.0268879,0.00372336,0.00332578,0.00539025,0.000115088,0,0,0,0.00258135,0,0.0127829
train,776,2,51,0,0.0268458,0.0037178,0.00330619,0.00539109,0.000567391,0,0,0,0.00258135,0,0.0127829
train,776,2,52,0,0.0275268,0.00376132,0.00329069,0.00539172,0.00620664,0,0.0163927,0,0.00258135,0,0.0127829
train,776,2,53,0,0.0667922,0.00758214,0.00664673,0.00539388,0.0491255,0,0.0269185,2.84246e-07,0.00258135,0,0.0127829
train,777,2,46,0,0.0828854,0.0100996,0.00964442,0.00539683,0.00846778,0,0.0209519,0,0,0,0.0127829
train,777,2,47,0,0.0268834,0.00372277,0.00332399,0.00539039,0,0,0,0,0,0,0.0127829
train,777,2,48,0,0.0279556,0.00380389,0.0033716,0.00539248,0,0,0.00161374,0,0,0,0.0127829
train,777,2,49,0,0.0268264,0.00371295,0.00329134,0.00539185,0,0,0,0,0,0,0.0127829
train,777,2,50,0,0.0268888,0.00372333,0.00332581,0.00539025,0,0,0,0,0,0,0.0127829
train,777,2,51,0,0.0268464,0.00371751,0.00330617,0.00539109,0,0,0,0,0,0,0.0127829
train,777,2,52,0,0.0275262,0.0037611,0.0032907,0.00539172,0,0,0,0,0,0,0.0127829
train,777,2,53,0,0.066765,0.00757933,0.00664704,0.00539388,0,0,0.00818503,0,0,0,0.0127829
train,780,2,46,0,0.0828854,0.0100996,0.00964442,0.00539683,0,0,0.0284093,0,0.00448284,0,0.0127829
train,780,2,47,0,0.0268834,0.00372277,0.00332399,0.00539039,0,0,0,0,0.00448284,0,0.0127829
train,780,2,48,0,0.0279556,0.00380389,0.0033716,0.00539248,0,0,0.00907114,0,0.00448284,0,0.0127829
train,780,2,49,0,0.0268264,0.00371295,0.00329134,0.00539185,0,0,0,0,0.00448284,0,0.0127829
train,780,2,50,0,0.0268888,0.00372333,0.00332581,0.00539025,0,0,0,0,0.00448284,0,0.0127829
train,780,2,51,0,0.0268464,0.00371751,0.00330617,0.00539109,0,0,0,0,0.00448284,0,0.0127829
train,780,2,52,0,0.0275262,0.0037611,0.00329069,0.00539172,0,0,0.00511666,0,0.00448284,0,0.0127829
train,780,2,53,0,0.066765,0.00757934,0.00664704,0.00539388,0.00781759,0,0.0156424,0,0.00448284,0,0.0127829
train,781,2,46,0,0.0841833,0.0102478,0.00963946,0.00539683,0.00665828,0,0.0110599,0,0.00890164,0,0.0127829
train,781,2,47,0,0.026883,0.00372279,0.00332397,0.00539039,0,0,0,0,0.00890164,0,0.0127829
train,781,2,48,0,0.0279556,0.00380389,0.0033716,0.00539248,0,0,0,0,0.00890164,0,0.0127829
train,781,2,49,0,0.0268265,0.00371311,0.00329132,0.00539185,0,0,0,0,0.00890164,0,0.0127829
train,781,2,50,0,0.0268879,0.00372336,0.00332578,0.00539025,0,0,0,0,0.00890164,0,0.0127829
train,781,2,51,0,0.0268458,0.0037178,0.00330619,0.00539109,0,0,0,0,0.00890164,0,0.0127829
train,781,2,52,0,0.027527,0.00376136,0.00329069,0.00539172,0,0,0,0,0.00890164,0,0.0127829
train,781,2,53,0,0.0667954,0.00758244,0.00664648,0.00539388,0,0,0,0,0.00890164,0,0.0127829
train,782,2,46,0,0.0828854,0.0100996,0.00964442,0.00539683,0.00247297,0,0.0272302,0,0.0139981,0,0.0127829
train,782,2,47,0,0.0268834,0.00372277,0.00332399,0.00539039,0,0,0,0,0.0139981,0,0.0127829
train,782,2,48,0,0.0279556,0.00380389,0.0033716,0.00539248,0,0,0.00789203,0,0.0139981,0,0.0127829
train,782,2,49,0,0.0268264,0.00371295,0.00329134,0.00539185,0,0,0,0,0.0139981,0,0.0127829
train,782,2,50,0,0.0268888,0.00372333,0.00332581,0.00539025,0,0,0,0,0.0139981,0,0.0127829
train,782,2,51,0,0.0268464,0.00371751,0.00330617,0.00539109,0,0,0,0,0.0139981,0,0.0127829
train,782,2,52,0,0.0275262,0.0037611,0.0032907,0.00539172,0,0,0.00393755,0,0.0139981,0,0.0127829
train,782,2,53,0,0.066765,0.00757933,0.00664704,0.00539388,0.000929226,0,0.0144633,0,0.0139981,0,0.0127829
train,783,2,46,0,0.0828854,0.0100996,0.00964442,0.00539683,0.0344712,0,0.039493,0,0,0,0.0127829
train,783,2,47,0,0.0268834,0.00372277,0.00332399,0.00539039,0,0,0,0,0,0,0.0127829
train,783,2,48,0,0.0279556,0.00380389,0.0033716,0.00539248,0.00433334,0,0.0201549,0,0,0,0.0127829
train,783,2,49,0,0.0268264,0.00371295,0.00329134,0.00539185,0.00336249,0,0,0,0,0,0.0127829
train,783,2,50,0,0.0268888,0.00372333,0.00332581,0.00539025,0,0,0,0,0,0,0.0127829
train,783,2,51,0,0.0268464,0.00371751,0.00330617,0.00539109,0,0,0,0,0,0,0.0127829
train,783,2,52,0,0.0275262,0.0037611,0.0032907,0.00539172,0.00367953,0,0.0162004,0,0,0,0.0127829
train,783,2,53,0,0.066765,0.00757933,0.00664704,0.00539388,0.00621202,0,0.0267262,0,0,0,0.0127829
train,784,2,46,0,0.0828854,0.0100996,0.00964442,0.00539683,0,0,0.0361663,0,0.0101512,0,0.0127829
train,784,2,47,0,0.0268834,0.00372277,0.00332399,0.00539039,0,0,0,0,0.0101512,0,0.0127829
train,784,2,48,0,0.0279556,0.00380389,0.0033716,0.00539248,0,0,0.0168282,0,0.0101512,0,0.0127829
train,784,2,49,0,0.0268264,0.00371295,0.00329134,0.00539185,0,0,0,0,0.0101512,0,0.0127829
train,784,2,50,0,0.0268888,0.00372333,0.00332581,0.00539025,0,0,0,0,0.0101512,0,0.0127829
train,784,2,51,0,0.0268464,0.00371751,0.00330617,0.00539109,0,0,0,0,0.0101512,0,0.0127829
train,784,2,52,0,0.0275262,0.0037611,0.0032907,0.00539172,0,0,0.0128737,0,0.0101512,0,0.0127829
train,784,2,53,0,0.066765,0.00757933,0.00664704,0.00539388,0,0,0.0233994,0,0.0101512,0,0.0127829
train,787,2,46,0,0.0828999,0.0101016,0.00964902,0.00539683,0.0128304,0,0.0457995,2.15125e-08,0.00519144,0,0.0127829
train,787,2,47,0,0.0268833,0.00372277,0.00332401,0.00539039,9.52815e-05,0,0,0,0.00519144,0,0.0127829
train,787,2,48,0,0.0279594,0.00380438,0.00337158,0.00539248,0.00171793,0,0.0264614,0,0.00519144,0,0.0127829
train,787,2,49,0,0.0268264,0.00371298,0.00329135,0.00539185,0,0,0.000493532,0,0.00519144,0,0.0127829
train,787,2,50,0,0.0268886,0.00372332,0.00332581,0.00539025,0,0,0,0,0.00519144,0,0.0127829
train,787,2,51,0,0.0268463,0.00371755,0.00330617,0.00539109,3.79125e-05,0,0.00546993,0,0.00519144,0,0.0127829
train,787,2,52,0,0.0275301,0.00376171,0.00329069,0.00539172,0,0,0.0225069,0,0.00519144,0,0.0127829
train,787,2,53,0,0.066823,0.00758573,0.00664839,0.00539388,0.0109726,0,0.0330327,5.70984e-08,0.00519144,0,0.0127829
train,790,2,46,0,0.0828854,0.0100996,0.00964442,0.00539683,0.0169101,0,0.0379751,0,0,0,0.0127829
train,790,2,47,0,0.0268834,0.00372277,0.00332399,0.00539039,8.44515e-06,0,0,0,0,0,0.0127829
train,790,2,48,0,0.0279556,0.00380389,0.0033716,0.00539248,0,0,0.0186369,0,0,0,0.0127829
train,790,2,49,0,0.0268264,0.00371295,0.00329134,0.00539185,0.00429904,0,0,0,0,0,0.0127829
train,790,2,50,0,0.0268888,0.00372333,0.00332581,0.00539025,0,0,0,0,0,0,0.0127829
train,790,2,51,0,0.0268464,0.00371751,0.00330617,0.00539109,0,0,0,0,0,0,0.0127829
train,790,2,52,0,0.0275262,0.0037611,0.0032907,0.00539172,0,0,0.0146825,0,0,0,0.0127829
train,790,2,53,0,0.066765,0.00757933,0.00664704,0.00539388,0,0,0.0252082,0,0,0,0.0127829
train,792,2,46,0,0.084158,0.0102448,0.00963933,0.00539683,0.0600519,0,0.0243254,0,0.0100829,0,0.0127829
train,792,2,47,0,0.0268827,0.00372455,0.00332443,0.00539039,0,0,0,0,0.0100829,0,0.0127829
train,792,2,48,0,0.0285135,0.00386895,0.00343179,0.00539248,0.00391062,0,0.00498724,0,0.0100829,0,0.0127829
train,792,2,49,0,0.0268371,0.00371691,0.00329003,0.00539185,0,0,0,0,0.0100829,0,0.0127829
train,792,2,50,0,0.0268889,0.00372475,0.00332606,0.00539025,0,0,0,0,0.0100829,0,0.0127829
train,792,2,51,0,0.0268457,0.00371781,0.00330617,0.00539109,0,0,0,0,0.0100829,0,0.0127829
train,792,2,52,0,0.0275305,0.00376181,0.00329068,0.00539172,0.00189915,0,0.00103277,0,0.0100829,0,0.0127829
train,792,2,53,0,0.0668242,0.0075859,0.00664665,0.00539388,0.00860816,0,0.0115585,0,0.0100829,0,0.0127829
train,793,2,46,0,0.0828854,0.0100996,0.00964442,0.00539683,0.0185878,0,0.03723,0.00041106,0,0,0.0127829
train,793,2,47,0,0.0268834,0.00372278,0.00332399,0.00539039,0.00710547,0,0,0,0.00730187,0,0.0127829
train,793,2,48,0,0.0279556,0.00380392,0.00337162,0.00539248,0.000312024,0,0.0178918,0,0.00730187,0,0.0127829
train,793,2,49,0,0.0268264,0.00371295,0.00329135,0.00539185,0,0,0,0,0.00730187,0,0.0127829
train,793,2,50,0,0.0268888,0.00372334,0.00332581,0.00539025,0,0,0,0,0.00730187,0,0.0127829
train,793,2,51,0,0.0268464,0.0037175,0.00330616,0.00539109,0,0,0,0,0.00730187,0,0.0127829
train,793,2,52,0,0.0275261,0.00376109,0.00329069,0.00539172,0.000114582,0,0.0139374,0,0.00730187,0,0.0127829
train,793,2,53,0,0.0667652,0.00757936,0.00664724,0.00539388,0,0,0.0244631,0,0.00730187,0,0.0127829
train,796,2,46,0,0.0828854,0.0100996,0.00964442,0.00539683,0.00910869,0,0.0304583,0,0.00890164,0,0.0127829
train,796,2,47,0,0.0268834,0.00372277,0.00332399,0.00539039,0.000186397,0,0,0,0.00890164,0,0.0127829
train,796,2,48,0,0.0279556,0.00380389,0.0033716,0.00539248,0,0,0.0111201,0,0.00890164,0,0.0127829
train,796,2,49,0,0.0268264,0.00371295,0.00329134,0.00539185,1.95016e-05,0,0,0,0.00890164,0,0.0127829
train,796,2,50,0,0.0268888,0.00372333,0.00332581,0.00539025,0.000219242,0,0,0,0.00890164,0,0.0127829
train,796,2,51,0,0.0268464,0.00371751,0.00330617,0.00539109,0.000179668,0,0,0,0.00890164,0,0.0127829
train,796,2,52,0,0.0275262,0.0037611,0.0032907,0.00539172,0,0,0.00716567,0,0.00890164,0,0.0127829
train,796,2,53,0,0.066765,0.00757933,0.00664704,0.00539388,0.00490297,0,0.0176914,0,0.00890164,0,0.0127829
train,797,2,46,0,0.0828831,0.0100993,0.00964622,0.00539683,0.0141239,0,0.0326054,0,0,0,0.0127829
train,797,2,47,0,0.0268641,0.00373021,0.0033122,0.00539039,0,0,0,0,0.00946391,0,0.0127829
train,797,2,48,0,0.0279554,0.00380388,0.0033716,0.00539248,0,0,0.0132672,0,0,0,0.0127829
train,797,2,49,0,0.0268264,0.00371295,0.00329134,0.00539185,0,0,0,0,0,0,0.0127829
train,797,2,50,0,0.026868,0.00372612,0.00331233,0.00539025,0,0,0,0,0.00946391,0,0.0127829
train,797,2,51,0,0.0268717,0.00374846,0.00331205,0.00539109,0,0,0,0,0.00946391,0,0.0127829
train,797,2,52,0,0.027526,0.00376108,0.0032907,0.00539172,0,0,0.00931273,0,0,0,0.0127829
train,797,2,53,0,0.0667643,0.00757929,0.00664743,0.00539388,0.00922254,0,0.0198385,0,0,0,0.0127829
train,802,2,46,0,0.084182,0.0102476,0.00963353,0.00539683,0.0126922,0,0.0191337,0,0.00258135,0,0.0127829
train,802,2,47,0,0.0268829,0.00372278,0.00332397,0.00539039,0.000169254,0,0,0,0.00258135,0,0.0127829
train,802,2,48,0,0.0279556,0.00380389,0.0033716,0.00539248,0,0,0,0,0,0,0.0127829
train,802,2,49,0,0.0268265,0.00371312,0.00329131,0.00539185,0,0,0,0,0.00258135,0,0.0127829
train,802,2,50,0,0.0268879,0.00372336,0.00332578,0.00539025,0,0,0,0,0.00258135,0,0.0127829
train,802,2,51,0,0.0268457,0.00371781,0.00330619,0.00539109,0,0,0,0,0.00258135,0,0.0127829
train,802,2,52,0,0.0275271,0.00376136,0.00329069,0.00539172,0,0,0,0,0.00258135,0,0.0127829
train,802,2,53,0,0.0667936,0.00758226,0.00664533,0.00539388,0.00437868,0,0.00636678,0,0.00258135,0,0.0127829
train,806,2,46,0,0.0842012,0.0102499,0.00963986,0.00539683,0.0112741,0,0.0223846,0,0.0315933,0,0.0127829
train,806,2,47,0,0.0268829,0.00372278,0.00332399,0.00539039,0,0,0,0,0.0315933,0,0.0127829
train,806,2,48,0,0.0279612,0.00380466,0.0033716,0.00539248,0,0,0.00304644,0,0.0315933,0,0.0127829
train,806,2,49,0,0.0268265,0.00371312,0.00329132,0.00539185,0.00343701,0,0,0,0.0315933,0,0.0127829
train,806,2,50,0,0.0268878,0.00372335,0.00332579,0.00539025,0,0,0,0,0.0315933,0,0.0127829
train,806,2,51,0,0.0268457,0.00371783,0.00330618,0.00539109,0,0,0,0,0.0315933,0,0.0127829
train,806,2,52,0,0.027532,0.00376201,0.00329068,0.00539172,0,0,0,0,0.0315933,0,0.0127829
train,806,2,53,0,0.0668379,0.00758751,0.00664718,0.00539388,0,0,0.00961773,0,0.0315933,0,0.0127829
train,808,2,46,0.265178,0.190208,0.0509373,0.10397,0.00539683,0.240843,0,0.057005,0.263118,0.027849,0,0.0127829
train,808,2,47,0,0.0268722,0.00374116,0.00332417,0.00539039,0,0,0.00401993,0,0.027849,0,0.0127829
train,808,2,48,0,0.151304,0.0278069,0.0261956,0.0133502,0.00397068,0,0.041386,0,0.027849,0,0.0127829
train,808,2,49,0,0.0835711,0.0112214,0.00805073,0.0131399,0.00229092,0,0.0154181,0,0.027849,0,0.0127829
train,808,2,50,0,0.0268787,0.00374076,0.00332398,0.00539025,0,0,0.00266276,0,0.027849,0,0.0127829
train,808,2,51,0,0.0268494,0.00372344,0.00330689,0.00539109,0.000263523,0,0.0166754,0,0.027849,0,0.0127829
train,808,2,52,0,0.0276771,0.00378003,0.00329205,0.00539172,0,0,0.0337124,0,0.027849,0,0.0127829
train,808,2,53,0,0.078595,0.00914354,0.00730603,0.00539388,0.0659707,0,0.0442381,0.00123473,0.027849,0,0.0127829
train,809,2,46,0,0.0828854,0.0100996,0.00964442,0.00539683,0.0103053,0,0.0174744,0,0,0,0.0127829
train,809,2,47,0,0.0268834,0.00372277,0.00332399,0.00539039,0.000230466,0,0,0,0,0,0.0127829
train,809,2,48,0,0.0279556,0.00380389,0.0033716,0.00539248,0.00807797,0,0,0,0,0,0.0127829
train,809,2,49,0,0.0268264,0.00371295,0.00329134,0.00539185,0,0,0,0,0,0,0.0127829
train,809,2,50,0,0.0268888,0.00372333,0.00332581,0.00539025,0.000994713,0,0,0,0,0,0.0127829
train,809,2,51,0,0.0268464,0.00371751,0.00330617,0.00539109,0.000209027,0,0,0,0,0,0.0127829
train,809,2,52,0,0.0275262,0.0037611,0.0032907,0.00539172,0,0,0,0,0,0,0.0127829
train,809,2,53,0,0.066765,0.00757933,0.00664704,0.00539388,0.00143084,0,0.00470749,0,0,0,0.0127829
train,814,2,46,0,0.0833211,0.0101583,0.00972741,0.00539683,0.0339619,0,0.0230751,0,0,0,0.0127829
train,814,2,47,0,0.040383,0.00496474,0.00516226,0.0107841,0,0,0.0171742,0,0.0177712,0,0.0127829
train,814,2,48,0,0.0279692,0.00380588,0.00337223,0.00539248,0,0,0.00373696,0,0,0,0.0127829
train,814,2,49,0,0.0268319,0.00371442,0.0032897,0.00539185,0,0,0,0,0.0177712,0,0.0127829
train,814,2,50,0,0.0268881,0.00372445,0.00332514,0.00539025,0,0,0,0,0.0177712,0,0.0127829
train,814,2,51,0,0.0268459,0.0037176,0.00330609,0.00539109,0,0,0,0,0,0,0.0127829
train,814,2,52,0,0.0280952,0.00386999,0.00343341,0.00539172,0,0,0,0,0.0177712,0,0.0127829
train,814,2,53,0,0.124447,0.0238003,0.04729,0.00539388,0.00758233,0,0.0103082,0,0.0177712,0,0.0127829
train,815,2,46,0,0.0828854,0.0100996,0.00964442,0.00539683,0.00602707,0,0.0343003,0,0,0,0.0127829
train,815,2,47,0,0.0268833,0.00372275,0.003324,0.00539039,0,0,0,0,0.00229217,0,0.0127829
train,815,2,48,0,0.0279618,0.00380469,0.00337158,0.00539248,0.000461555,0,0.0149622,0,0.00229217,0,0.0127829
train,815,2,49,0,0.0268263,0.00371295,0.00329134,0.00539185,0,0,0,0,0.00229217,0,0.0127829
train,815,2,50,0,0.0268887,0.00372331,0.00332582,0.00539025,0,0,0,0,0.00229217,0,0.0127829
train,815,2,51,0,0.0268462,0.00371754,0.00330618,0.00539109,0,0,0,0,0.00229217,0,0.0127829
train,815,2,52,0,0.0275316,0.00376181,0.00329069,0.00539172,0,0,0.0110077,0,0.00229217,0,0.0127829
train,815,2,53,0,0.0668179,0.00758562,0.00664922,0.00539388,0.00430344,0,0.0215335,0,0.00229217,0,0.0127829
train,816,2,46,0,0.0828854,0.0100996,0.00964442,0.00539683,0.0207681,0,0.0335828,0,0,0,0.0127829
train,816,2,47,0,0.0268834,0.00372277,0.00332399,0.00539039,0,0,0,0,0,0,0.0127829
train,816,2,48,0,0.0279556,0.00380389,0.0033716,0.00539248,0.000237884,0,0.0142446,0,0,0,0.0127829
train,816,2,49,0,0.0268264,0.00371295,0.00329134,0.00539185,0.000524994,0,0,0,0,0,0.0127829
train,816,2,50,0,0.0268888,0.00372333,0.00332581,0.00539025,0,0,0,0,0,0,0.0127829
train,816,2,51,0,0.0268464,0.00371751,0.00330617,0.00539109,0,0,0,0,0,0,0.0127829
train,816,2,52,0,0.0275262,0.0037611,0.0032907,0.00539172,0.00015171,0,0.0102901,0,0,0,0.0127829
train,816,2,53,0,0.066765,0.00757933,0.00664704,0.00539388,0,0,0.0208159,0,0,0,0.0127829
train,817,2,46,0.120847,0.0828854,0.0100996,0.00964442,0.00539683,0.0782028,0,0.0367112,0.120847,0.00890164,0,0.0127829
train,817,2,47,0,0.0268834,0.00372277,0.00332399,0.00539039,0,0,0,0,0.00890164,0,0.0127829
train,817,2,48,0,0.0279556,0.00380389,0.0033716,0.00539248,0.0011501,0,0.0173731,6.80492e-08,0.00890164,0,0.0127829
train,817,2,49,0,0.0268264,0.00371295,0.00329134,0.00539185,0,0,0,0,0.00890164,0,0.0127829
train,817,2,50,0,0.0268888,0.00372333,0.00332581,0.00539025,4.13344e-05,0,0,0,0.00890164,0,0.0127829
train,817,2,51,0,0.0268464,0.00371751,0.00330617,0.00539109,0,0,0,0,0.00890164,0,0.0127829
train,817,2,52,0,0.0275262,0.0037611,0.0032907,0.00539172,0.00177522,0,0.0134186,0,0.00890164,0,0.0127829
train,817,2,53,0,0.066765,0.00757933,0.00664704,0.00539388,0.0256534,0,0.0239444,6.21394e-08,0.00890164,0,0.0127829
train,818,2,46,0.342664,0.190228,0.0509403,0.10393,0.00539683,0.285617,0,0.0650619,0.339927,0.027849,0,0.0127829
train,818,2,47,0,0.026872,0.00374126,0.00332386,0.00539039,0,0,0.0120768,0,0.027849,0,0.0127829
train,818,2,48,0,0.157443,0.0296762,0.0280902,0.01337,0,0,0.0513524,0.000746376,0.027849,0,0.0127829
train,818,2,49,0,0.0882018,0.0119606,0.00865429,0.0132012,0,0,0.0253845,0.000275869,0.027849,0,0.0127829
train,818,2,50,0,0.0268786,0.00374087,0.00332364,0.00539025,0,0,0.0107196,0,0.027849,0,0.0127829
train,818,2,51,0,0.0268494,0.00372344,0.00330687,0.00539109,0,0,0.0247323,0,0.027849,0,0.0127829
train,818,2,52,0,0.027679,0.00378016,0.00329201,0.00539172,0,0,0.0417692,0,0.027849,0,0.0127829
train,818,2,53,0,0.0786051,0.00914363,0.00731821,0.00539388,0.0586283,0,0.052295,0.0010646,0.027849,0,0.0127829
train,826,2,46,0,0.0828854,0.0100996,0.00964442,0.00539683,0.0314068,0,0.0258649,0,0.0126739,0,0.0127829
train,826,2,47,0,0.0268834,0.00372277,0.00332399,0.00539039,0,0,0,0,0.0126739,0,0.0127829
train,826,2,48,0,0.0279556,0.00380389,0.0033716,0.00539248,0,0,0.00652669,0,0.0126739,0,0.0127829
train,826,2,49,0,0.0268264,0.00371295,0.00329134,0.00539185,0,0,0,0,0.0126739,0,0.0127829
train,826,2,50,0,0.0268888,0.00372333,0.00332581,0.00539025,0,0,0,0,0.0126739,0,0.0127829
train,826,2,51,0,0.0268464,0.00371751,0.00330617,0.00539109,0,0,0,0,0.0126739,0,0.0127829
train,826,2,52,0,0.0275262,0.0037611,0.0032907,0.00539172,0,0,0.00257221,0,0.0126739,0,0.0127829
train,826,2,53,0,0.066765,0.00757933,0.00664704,0.00539388,0,0,0.013098,0,0.0126739,0,0.0127829
train,828,2,46,0,0.0828854,0.0100996,0.00964442,0.00539683,0.00437157,0,0.027111,0,0,0,0.0127829
train,828,2,47,0,0.0268834,0.00372277,0.00332399,0.00539039,0,0,0,0,0,0,0.0127829
